id,word,total num,low num,mid num,hig num,,,word,total num,low num,mid num,hig num,,,
535,short,2080,658,793,629,,,,,,,,,,
536,past,2079,719,835,525,,,,,,,,,,
537,believe,2066,603,755,708,,,,,,,,,,
538,call,2065,761,762,542,,,,,,,,,,
539,space,2063,650,935,478,,,,,,,,,,
540,mall,2061,658,925,478,,,,,,,,,,
541,sometimes,2059,604,942,513,,,,,,,,,,
542,five,2044,616,756,672,,,,,,,,,,
543,early,2041,543,965,533,,,,,,,,,,
544,corn,2039,610,911,518,,,,,,,,,,
545,dog,2030,504,750,776,,,,,,,,,,
546,late,2027,651,884,492,,,,,,,,,,
547,counter,2023,719,851,453,,,,,,,,,,
548,onion,2023,646,914,463,,,,,,,,,,
549,leave,2019,807,688,524,,,,,,,,,,
550,interesting,2013,673,902,438,,,,,,,,,,
551,making,2006,663,779,564,,,,,,,,,,
552,taco,2005,751,794,460,,,,,,,,,,
553,called,2001,790,727,484,,,,,,,,,,
554,owner,1999,604,712,683,,,,,,,,,,
555,seen,1982,653,767,562,,,,,,,,,,
556,salmon,1980,540,791,649,,,,,,,,,,
557,anyway,1980,774,775,431,,,,,,,,,,
558,quickly,1976,663,886,427,,,,,,,,,,
559,onions,1972,603,864,505,,,,,,,,,,
560,servers,1970,826,718,426,,,,,,,,,,
561,dry,1964,1212,520,232,,,,,,,,,,
562,pick,1957,630,778,549,,,,,,,,,,
563,ended,1947,817,771,359,,,,,,,,,,
564,veggies,1940,617,880,443,,,,,,,,,,
565,wings,1940,657,819,464,,,,,,,,,,
566,brunch,1939,468,818,653,,,,,,,,,,
567,movie,1938,686,803,449,,,,,,,,,,
568,tempe,1934,598,784,552,,,,,,,,,,
569,portion,1926,687,842,397,,,,,,,,,,
570,days,1924,590,817,517,,,,,,,,,,
571,type,1917,668,830,419,,,,,,,,,,
572,yum,1912,232,1005,675,,,,,,,,,,
573,birthday,1903,589,688,626,,,,,,,,,,
574,simple,1902,538,761,603,,,,,,,,,,
575,needed,1901,741,703,457,,,,,,,,,,
576,appetizers,1900,567,883,450,,,,,,,,,,
577,money,1898,1020,533,345,,,,,,,,,,
578,watch,1893,589,883,421,,,,,,,,,,
579,ordering,1869,708,780,381,,,,,,,,,,
580,morning,1866,483,857,526,,,,,,,,,,
581,main,1857,620,784,453,,,,,,,,,,
582,buy,1843,593,691,559,,,,,,,,,,
583,choose,1839,480,847,512,,,,,,,,,,
584,weekend,1836,484,810,542,,,,,,,,,,
585,black,1836,571,755,510,,,,,,,,,,
586,stopped,1832,608,803,421,,,,,,,,,,
587,slow,1830,922,680,228,,,,,,,,,,
588,chef,1829,472,589,768,,,,,,,,,,
589,sausage,1824,510,800,514,,,,,,,,,,
590,bill,1813,992,549,272,,,,,,,,,,
591,rest,1813,720,659,434,,,,,,,,,,
592,arizona,1812,461,695,656,,,,,,,,,,
593,near,1807,601,759,447,,,,,,,,,,
594,run,1806,618,666,522,,,,,,,,,,
595,waited,1799,1081,462,256,,,,,,,,,,
596,glad,1790,342,852,596,,,,,,,,,,
597,expensive,1786,813,636,337,,,,,,,,,,
598,under,1786,647,681,458,,,,,,,,,,
599,wow,1772,436,585,751,,,,,,,,,,
600,surprised,1769,523,833,413,,,,,,,,,,
601,help,1762,669,640,453,,,,,,,,,,
602,extremely,1758,602,603,553,,,,,,,,,,
603,anyone,1754,632,661,461,,,,,,,,,,
604,burrito,1753,662,699,392,,,,,,,,,,
605,idea,1753,691,632,430,,,,,,,,,,
606,guys,1753,679,644,430,,,,,,,,,,
607,veggie,1750,540,782,428,,,,,,,,,,
608,pho,1750,513,824,413,,,,,,,,,,
609,pie,1742,511,750,481,,,,,,,,,,
610,knew,1741,487,722,532,,,,,,,,,,
611,problem,1740,799,625,316,,,,,,,,,,
612,entire,1736,579,639,518,,,,,,,,,,
613,choices,1728,482,795,451,,,,,,,,,,
614,market,1727,412,735,580,,,,,,,,,,
615,others,1722,635,705,382,,,,,,,,,,
616,roasted,1721,368,768,585,,,,,,,,,,
617,loud,1715,744,688,283,,,,,,,,,,
618,bartender,1709,748,627,334,,,,,,,,,,
619,bland,1703,1320,328,55,,,,,,,,,,
620,set,1703,607,685,411,,,,,,,,,,
621,helpful,1701,344,777,580,,,,,,,,,,
622,eaten,1697,521,645,531,,,,,,,,,,
623,dressing,1695,614,723,358,,,,,,,,,,
624,man,1692,545,635,512,,,,,,,,,,
625,soft,1692,439,742,511,,,,,,,,,,
626,please,1689,646,565,478,,,,,,,,,,
627,cup,1689,634,669,386,,,,,,,,,,
628,vegetarian,1686,529,700,457,,,,,,,,,,
629,head,1686,582,658,446,,,,,,,,,,
630,tender,1684,331,838,515,,,,,,,,,,
631,chinese,1684,603,716,365,,,,,,,,,,
632,including,1677,431,739,507,,,,,,,,,,
633,world,1675,388,606,681,,,,,,,,,,
634,together,1672,566,694,412,,,,,,,,,,
635,th,1670,415,744,511,,,,,,,,,,
636,prepared,1666,447,689,530,,,,,,,,,,
637,customer,1665,747,461,457,,,,,,,,,,
638,reasonable,1663,400,793,470,,,,,,,,,,
639,shopping,1663,422,787,454,,,,,,,,,,
640,manager,1662,992,398,272,,,,,,,,,,
641,split,1658,426,780,452,,,,,,,,,,
642,mouth,1655,399,599,657,,,,,,,,,,
643,park,1654,406,687,561,,,,,,,,,,
644,cut,1635,696,574,365,,,,,,,,,,
645,dark,1632,538,725,369,,,,,,,,,,
646,comfortable,1632,368,770,494,,,,,,,,,,
647,behind,1628,616,624,388,,,,,,,,,,
648,life,1624,438,533,653,,,,,,,,,,
649,tip,1611,679,582,350,,,,,,,,,,
650,bottle,1609,472,643,494,,,,,,,,,,
651,hungry,1608,646,627,335,,,,,,,,,,
652,entree,1607,550,651,406,,,,,,,,,,
653,girl,1605,626,607,372,,,,,,,,,,
654,walking,1604,548,637,419,,,,,,,,,,
655,neighborhood,1603,453,744,406,,,,,,,,,,
656,priced,1598,577,679,342,,,,,,,,,,
657,chili,1597,484,699,414,,,,,,,,,,
658,crowded,1595,496,757,342,,,,,,,,,,
659,tuna,1593,498,664,431,,,,,,,,,,
660,seat,1589,627,615,347,,,,,,,,,,
661,feeling,1587,570,603,414,,,,,,,,,,
662,given,1587,764,546,277,,,,,,,,,,
663,twice,1585,578,605,402,,,,,,,,,,
664,share,1585,373,695,517,,,,,,,,,,
665,pricey,1583,518,757,308,,,,,,,,,,
666,mix,1581,450,737,394,,,,,,,,,,
667,added,1578,488,661,429,,,,,,,,,,
668,filled,1576,437,707,432,,,,,,,,,,
669,cafe,1575,451,643,481,,,,,,,,,,
670,meals,1569,513,588,468,,,,,,,,,,
671,plates,1569,554,628,387,,,,,,,,,,
672,az,1567,370,672,525,,,,,,,,,,
673,buffet,1562,502,612,448,,,,,,,,,,
674,gone,1561,652,564,345,,,,,,,,,,
675,noodles,1559,508,741,310,,,,,,,,,,
676,excited,1558,694,513,351,,,,,,,,,,
677,mom,1558,482,658,418,,,,,,,,,,
678,entrees,1556,560,620,376,,,,,,,,,,
679,doing,1554,566,580,408,,,,,,,,,,
680,sort,1552,635,618,299,,,,,,,,,,
681,mixed,1551,565,667,319,,,,,,,,,,
682,pita,1549,453,694,402,,,,,,,,,,
683,read,1548,578,575,395,,,,,,,,,,
684,crab,1543,495,634,414,,,,,,,,,,
685,ready,1542,570,574,398,,,,,,,,,,
686,hope,1538,566,572,400,,,,,,,,,,
687,lettuce,1533,626,590,317,,,,,,,,,,
688,mac,1533,412,708,413,,,,,,,,,,
689,trip,1530,413,674,443,,,,,,,,,,
690,across,1530,540,622,368,,,,,,,,,,
691,car,1528,502,628,398,,,,,,,,,,
692,toppings,1525,517,594,414,,,,,,,,,,
693,vibe,1520,385,723,412,,,,,,,,,,
694,yeah,1518,535,593,390,,,,,,,,,,
695,hummus,1518,398,678,442,,,,,,,,,,
696,outdoor,1513,370,731,412,,,,,,,,,,
697,hate,1511,736,507,268,,,,,,,,,,
698,job,1511,490,633,388,,,,,,,,,,
699,ones,1503,502,598,403,,,,,,,,,,
700,curry,1502,480,654,368,,,,,,,,,,
701,joint,1501,508,623,370,,,,,,,,,,
702,middle,1498,561,560,377,,,,,,,,,,
703,taking,1492,566,544,382,,,,,,,,,,
704,shared,1491,330,712,449,,,,,,,,,,
705,blue,1481,426,648,407,,,,,,,,,,
706,tomatoes,1478,454,628,396,,,,,,,,,,
707,completely,1476,722,419,335,,,,,,,,,,
708,whatever,1476,522,533,421,,,,,,,,,,
709,stuffed,1470,323,671,476,,,,,,,,,,
710,turkey,1469,413,681,375,,,,,,,,,,
711,available,1469,432,588,449,,,,,,,,,,
712,mine,1468,545,594,329,,,,,,,,,,
713,thin,1468,522,623,323,,,,,,,,,,
714,pieces,1466,620,524,322,,,,,,,,,,
715,highly,1465,243,610,612,,,,,,,,,,
716,empty,1460,791,468,201,,,,,,,,,,
717,note,1457,473,626,358,,,,,,,,,,
718,fruit,1454,397,635,422,,,,,,,,,,
719,orders,1452,676,499,277,,,,,,,,,,
720,hand,1451,557,536,358,,,,,,,,,,
721,authentic,1451,450,579,422,,,,,,,,,,
722,kept,1442,538,553,351,,,,,,,,,,
723,event,1441,424,516,501,,,,,,,,,,
724,forward,1438,332,757,349,,,,,,,,,,
725,dip,1437,463,612,362,,,,,,,,,,
726,option,1434,553,623,258,,,,,,,,,,
727,unfortunately,1431,857,396,178,,,,,,,,,,
728,seats,1430,513,600,317,,,,,,,,,,
729,expected,1429,662,522,245,,,,,,,,,,
730,wall,1429,432,636,361,,,,,,,,,,
731,offered,1427,539,572,316,,,,,,,,,,
732,baked,1424,357,630,437,,,,,,,,,,
733,creamy,1419,261,671,487,,,,,,,,,,
734,kinda,1417,607,563,247,,,,,,,,,,
735,seafood,1415,436,605,374,,,,,,,,,,
736,healthy,1414,335,687,392,,,,,,,,,,
737,thank,1412,345,486,581,,,,,,,,,,
738,club,1410,515,622,273,,,,,,,,,,
739,recently,1408,379,631,398,,,,,,,,,,
740,noticed,1403,590,533,280,,,,,,,,,,
741,weird,1400,672,506,222,,,,,,,,,,
742,theater,1400,485,567,348,,,,,,,,,,
743,miss,1397,489,559,349,,,,,,,,,,
744,case,1395,534,542,319,,,,,,,,,,
745,crazy,1395,432,618,345,,,,,,,,,,
746,working,1386,471,578,337,,,,,,,,,,
747,grab,1381,411,639,331,,,,,,,,,,
748,orange,1381,409,600,372,,,,,,,,,,
749,thanks,1377,374,524,479,,,,,,,,,,
750,toast,1377,489,589,299,,,,,,,,,,
751,spinach,1376,396,606,374,,,,,,,,,,
752,sides,1375,405,626,344,,,,,,,,,,
753,bucks,1373,550,507,316,,,,,,,,,,
754,customers,1372,708,399,265,,,,,,,,,,
755,goes,1370,459,549,362,,,,,,,,,,
756,pepper,1368,440,557,371,,,,,,,,,,
757,chain,1367,550,566,251,,,,,,,,,,
758,slightly,1367,483,587,297,,,,,,,,,,
759,oil,1364,484,523,357,,,,,,,,,,
760,chance,1363,539,484,340,,,,,,,,,,
761,change,1361,502,557,302,,,,,,,,,,
762,watching,1358,435,618,305,,,,,,,,,,
763,piece,1357,546,459,352,,,,,,,,,,
764,la,1355,402,557,396,,,,,,,,,,
765,iced,1349,424,591,334,,,,,,,,,,
766,typical,1337,497,595,245,,,,,,,,,,
767,tastes,1336,435,527,374,,,,,,,,,,
768,opened,1334,423,547,364,,,,,,,,,,
769,tiny,1333,577,474,282,,,,,,,,,,
770,ribs,1328,425,566,337,,,,,,,,,,
771,hear,1325,468,564,293,,,,,,,,,,
772,modern,1325,311,607,407,,,,,,,,,,
773,exactly,1324,460,497,367,,,,,,,,,,
774,sorry,1317,744,343,230,,,,,,,,,,
775,solid,1314,464,663,187,,,,,,,,,,
776,craving,1312,396,645,271,,,,,,,,,,
777,simply,1308,423,393,492,,,,,,,,,,
778,TRUE,1305,348,515,442,,,,,,,,,,
779,based,1304,558,462,284,,,,,,,,,,
780,pool,1304,385,565,354,,,,,,,,,,
781,serving,1301,522,485,294,,,,,,,,,,
782,thinking,1298,497,431,370,,,,,,,,,,
783,asian,1298,430,565,303,,,,,,,,,,
784,unless,1298,632,447,219,,,,,,,,,,
785,above,1295,446,536,313,,,,,,,,,,
786,filling,1292,373,598,321,,,,,,,,,,
787,stay,1291,448,535,308,,,,,,,,,,
788,topped,1290,250,572,468,,,,,,,,,,
789,afternoon,1287,368,597,322,,,,,,,,,,
790,certainly,1287,524,523,240,,,,,,,,,,
791,stand,1285,567,453,265,,,,,,,,,,
792,standard,1278,505,557,216,,,,,,,,,,
793,peppers,1278,353,571,354,,,,,,,,,,
794,mushrooms,1277,353,559,365,,,,,,,,,,
795,greasy,1274,635,461,178,,,,,,,,,,
796,pizzas,1273,340,582,351,,,,,,,,,,
797,except,1266,564,457,245,,,,,,,,,,
798,months,1262,404,479,379,,,,,,,,,,
799,located,1261,293,618,350,,,,,,,,,,
800,finish,1255,418,484,353,,,,,,,,,,
801,homemade,1255,251,556,448,,,,,,,,,,
802,spend,1254,429,444,381,,,,,,,,,,
803,building,1254,387,529,338,,,,,,,,,,
804,card,1253,548,417,288,,,,,,,,,,
805,lovely,1252,268,534,450,,,,,,,,,,
806,playing,1252,387,564,301,,,,,,,,,,
807,center,1250,365,561,324,,,,,,,,,,
808,summer,1249,268,583,398,,,,,,,,,,
809,saying,1248,580,401,267,,,,,,,,,,
810,cocktails,1248,287,602,359,,,,,,,,,,
811,sign,1241,464,497,280,,,,,,,,,,
812,salt,1241,561,421,259,,,,,,,,,,
813,salty,1234,543,493,198,,,,,,,,,,
814,art,1232,254,531,447,,,,,,,,,,
815,damn,1232,357,514,361,,,,,,,,,,
816,tasting,1228,406,478,344,,,,,,,,,,
817,grill,1228,418,517,293,,,,,,,,,,
818,boyfriend,1227,404,447,376,,,,,,,,,,
819,spring,1225,365,538,322,,,,,,,,,,
820,play,1223,374,529,320,,,,,,,,,,
821,desert,1222,276,436,510,,,,,,,,,,
822,indian,1215,391,534,290,,,,,,,,,,
823,medium,1213,454,475,284,,,,,,,,,,
824,thick,1211,438,505,268,,,,,,,,,,
825,immediately,1211,381,486,344,,,,,,,,,,
826,hang,1209,370,569,270,,,,,,,,,,
827,total,1204,446,421,337,,,,,,,,,,
828,easily,1202,336,509,357,,,,,,,,,,
829,truly,1200,297,393,510,,,,,,,,,,
830,perhaps,1199,572,445,182,,,,,,,,,,
831,city,1199,339,458,402,,,,,,,,,,
832,desserts,1199,289,525,385,,,,,,,,,,
833,understand,1196,676,333,187,,,,,,,,,,
834,foods,1194,336,485,373,,,,,,,,,,
835,low,1193,457,437,299,,,,,,,,,,
836,soda,1189,438,495,256,,,,,,,,,,
837,combo,1188,349,542,297,,,,,,,,,,
838,prefer,1187,461,524,202,,,,,,,,,,
839,number,1186,443,448,295,,,,,,,,,,
840,sauces,1184,396,495,293,,,,,,,,,,
841,due,1184,503,441,240,,,,,,,,,,
842,avocado,1183,365,516,302,,,,,,,,,,
843,strong,1182,364,531,287,,,,,,,,,,
844,sports,1178,480,545,153,,,,,,,,,,
845,giving,1177,501,441,235,,,,,,,,,,
846,tortilla,1172,440,500,232,,,,,,,,,,
847,fair,1172,483,455,234,,,,,,,,,,
848,st,1172,372,461,339,,,,,,,,,,
849,frozen,1171,481,394,296,,,,,,,,,,
850,basil,1170,290,530,350,,,,,,,,,,
851,item,1170,432,428,310,,,,,,,,,,
852,bean,1169,338,524,307,,,,,,,,,,
853,olive,1167,301,508,358,,,,,,,,,,
854,school,1166,357,506,303,,,,,,,,,,
855,treat,1159,209,503,447,,,,,,,,,,
856,value,1159,420,440,299,,,,,,,,,,
857,touch,1159,321,532,306,,,,,,,,,,
858,mention,1158,385,387,386,,,,,,,,,,
859,hostess,1152,613,344,195,,,,,,,,,,
860,bun,1152,407,506,239,,,,,,,,,,
861,chile,1151,326,518,307,,,,,,,,,,
862,mostly,1151,503,449,199,,,,,,,,,,
863,glasses,1150,460,436,254,,,,,,,,,,
864,upon,1150,403,443,304,,,,,,,,,,
865,anywhere,1149,362,388,399,,,,,,,,,,
866,corner,1149,365,483,301,,,,,,,,,,
867,drinking,1148,396,475,277,,,,,,,,,,
868,pancakes,1147,362,497,288,,,,,,,,,,
869,means,1145,455,442,248,,,,,,,,,,
870,talk,1144,401,392,351,,,,,,,,,,
871,needs,1144,476,413,255,,,,,,,,,,
872,heat,1140,367,503,270,,,,,,,,,,
873,rich,1139,239,497,403,,,,,,,,,,
874,casual,1138,274,564,300,,,,,,,,,,
875,fabulous,1138,166,470,502,,,,,,,,,,
876,turned,1137,510,402,225,,,,,,,,,,
877,sugar,1137,339,487,311,,,,,,,,,,
878,write,1129,540,331,258,,,,,,,,,,
879,lamb,1128,264,498,366,,,,,,,,,,
880,forget,1125,244,489,392,,,,,,,,,,
881,taken,1125,430,408,287,,,,,,,,,,
882,usual,1124,335,520,269,,,,,,,,,,
883,traditional,1122,290,514,318,,,,,,,,,,
884,basically,1122,506,398,218,,,,,,,,,,
885,tap,1120,329,546,245,,,,,,,,,,
886,stick,1120,488,423,209,,,,,,,,,,
887,literally,1119,478,347,294,,,,,,,,,,
888,talking,1118,410,413,295,,,,,,,,,,
889,says,1118,524,351,243,,,,,,,,,,
890,lemon,1116,319,474,323,,,,,,,,,,
891,pleasant,1115,349,512,254,,,,,,,,,,
892,cost,1115,484,391,240,,,,,,,,,,
893,crisp,1115,314,507,294,,,,,,,,,,
894,tofu,1114,363,498,253,,,,,,,,,,
895,texture,1112,390,463,259,,,,,,,,,,
896,charge,1112,575,331,206,,,,,,,,,,
897,fairly,1112,441,509,162,,,,,,,,,,
898,addition,1105,242,541,322,,,,,,,,,,
899,slices,1101,393,479,229,,,,,,,,,,
900,single,1097,377,355,365,,,,,,,,,,
901,honestly,1096,495,344,257,,,,,,,,,,
902,cozy,1096,189,537,370,,,,,,,,,,
903,covered,1094,365,430,299,,,,,,,,,,
904,within,1092,320,447,325,,,,,,,,,,
905,bars,1092,372,475,245,,,,,,,,,,
906,bruschetta,1091,247,443,401,,,,,,,,,,
907,favorites,1090,149,500,441,,,,,,,,,,
908,slice,1089,375,449,265,,,,,,,,,,
909,minute,1089,407,393,289,,,,,,,,,,
910,north,1087,312,487,288,,,,,,,,,,
911,alone,1084,372,413,299,,,,,,,,,,
912,spice,1083,346,478,259,,,,,,,,,,
913,floor,1081,455,404,222,,,,,,,,,,
914,mood,1078,323,490,265,,,,,,,,,,
915,box,1078,405,393,280,,,,,,,,,,
916,takes,1077,370,419,288,,,,,,,,,,
917,sour,1076,434,402,240,,,,,,,,,,
918,carne,1074,323,422,329,,,,,,,,,,
919,section,1074,300,444,330,,,,,,,,,,
920,apple,1074,306,450,318,,,,,,,,,,
921,book,1072,292,456,324,,,,,,,,,,
922,girls,1070,442,398,230,,,,,,,,,,
923,games,1067,376,476,215,,,,,,,,,,
924,grocery,1065,256,439,370,,,,,,,,,,
925,chairs,1063,373,464,226,,,,,,,,,,
926,guacamole,1061,372,478,211,,,,,,,,,,
927,matter,1060,367,370,323,,,,,,,,,,
928,chose,1058,352,440,266,,,,,,,,,,
929,cocktail,1058,325,435,298,,,,,,,,,,
930,mushroom,1057,320,467,270,,,,,,,,,,
931,outstanding,1057,206,405,446,,,,,,,,,,
932,shot,1057,479,379,199,,,,,,,,,,
933,overpriced,1055,759,233,63,,,,,,,,,,
934,seasoned,1054,282,500,272,,,,,,,,,,
935,margarita,1052,361,453,238,,,,,,,,,,
936,cookie,1051,252,441,358,,,,,,,,,,
937,vegan,1049,269,422,358,,,,,,,,,,
938,expecting,1048,515,379,154,,,,,,,,,,
939,cook,1047,429,351,267,,,,,,,,,,
940,dogs,1046,230,424,392,,,,,,,,,,
941,strip,1045,262,470,313,,,,,,,,,,
942,considering,1044,421,418,205,,,,,,,,,,
943,normally,1042,344,433,265,,,,,,,,,,
944,central,1042,262,475,305,,,,,,,,,,
945,view,1040,271,464,305,,,,,,,,,,
946,greeted,1037,305,429,303,,,,,,,,,,
947,yogurt,1036,289,384,363,,,,,,,,,,
948,lobster,1036,324,399,313,,,,,,,,,,
949,tonight,1032,327,383,322,,,,,,,,,,
950,despite,1031,419,397,215,,,,,,,,,,
951,met,1031,306,440,285,,,,,,,,,,
952,hands,1027,236,325,466,,,,,,,,,,
953,delish,1025,142,542,341,,,,,,,,,,
954,face,1020,362,399,259,,,,,,,,,,
955,kid,1018,349,398,271,,,,,,,,,,
956,folks,1017,299,448,270,,,,,,,,,,
957,tons,1015,258,447,310,,,,,,,,,,
958,nights,1014,253,464,297,,,,,,,,,,
959,opinion,1014,467,353,194,,,,,,,,,,
960,concept,1014,475,354,185,,,,,,,,,,
961,stores,1014,324,419,271,,,,,,,,,,
962,goat,1011,233,432,346,,,,,,,,,,
963,limited,1007,367,434,206,,,,,,,,,,
964,finished,1007,357,395,255,,,,,,,,,,
965,generous,1005,285,446,274,,,,,,,,,,
966,apparently,1003,496,340,167,,,,,,,,,,
967,fancy,1002,303,416,283,,,,,,,,,,
968,moved,1001,317,392,292,,,,,,,,,,
969,coconut,1001,253,453,295,,,,,,,,,,
970,original,1000,311,392,297,,,,,,,,,,
971,closed,1000,375,391,234,,,,,,,,,,
972,mentioned,999,367,379,253,,,,,,,,,,
973,weather,998,211,480,307,,,,,,,,,,
974,gelato,994,171,378,445,,,,,,,,,,
975,american,991,290,432,269,,,,,,,,,,
976,kick,988,274,458,256,,,,,,,,,,
977,honey,986,262,432,292,,,,,,,,,,
978,peanut,986,248,436,302,,,,,,,,,,
979,hubby,984,329,418,237,,,,,,,,,,
980,tv,984,369,425,190,,,,,,,,,,
981,pulled,982,324,455,203,,,,,,,,,,
982,incredible,982,98,353,531,,,,,,,,,,
983,plan,980,229,434,317,,,,,,,,,,
984,mozzarella,979,245,422,312,,,,,,,,,,
985,longer,978,407,352,219,,,,,,,,,,
986,heaven,978,90,372,516,,,,,,,,,,
987,sound,973,360,381,232,,,,,,,,,,
988,nearly,967,416,336,215,,,,,,,,,,
989,somewhere,966,458,322,186,,,,,,,,,,
990,weeks,965,248,436,281,,,,,,,,,,
991,paying,961,566,272,123,,,,,,,,,,
992,conversation,960,316,378,266,,,,,,,,,,
993,spent,956,361,328,267,,,,,,,,,,
994,bathroom,955,402,393,160,,,,,,,,,,
995,rib,954,243,431,280,,,,,,,,,,
996,mediocre,954,776,124,54,,,,,,,,,,
997,meet,954,306,388,260,,,,,,,,,,
998,dirty,953,533,258,162,,,,,,,,,,
999,rating,952,502,310,140,,,,,,,,,,
1000,joe,952,189,425,338,,,,,,,,,,
1001,level,951,312,398,241,,,,,,,,,,
1002,establishment,948,383,317,248,,,,,,,,,,
1003,update,946,335,315,296,,,,,,,,,,
1004,heart,946,224,384,338,,,,,,,,,,
1005,pesto,946,220,446,280,,,,,,,,,,
1006,juicy,943,199,464,280,,,,,,,,,,
1007,rare,942,298,372,272,,,,,,,,,,
1008,paid,941,539,246,156,,,,,,,,,,
1009,seeing,940,341,374,225,,,,,,,,,,
1010,employees,940,368,300,272,,,,,,,,,,
1011,lady,938,358,333,247,,,,,,,,,,
1012,goodness,938,168,412,358,,,,,,,,,,
1013,combination,937,218,439,280,,,,,,,,,,
1014,mill,937,368,370,199,,,,,,,,,,
1015,die,934,138,340,456,,,,,,,,,,
1016,fat,931,371,368,192,,,,,,,,,,
1017,bag,926,373,347,206,,,,,,,,,,
1018,meats,925,232,377,316,,,,,,,,,,
1019,picked,920,342,357,221,,,,,,,,,,
1020,duck,919,250,361,308,,,,,,,,,,
1021,bunch,917,318,397,202,,,,,,,,,,
1022,received,916,459,284,173,,,,,,,,,,
1023,baby,916,281,377,258,,,,,,,,,,
1024,complaint,916,202,518,196,,,,,,,,,,
1025,margaritas,915,301,430,184,,,,,,,,,,
1026,month,915,222,372,321,,,,,,,,,,
1027,recommended,915,229,378,308,,,,,,,,,,
1028,running,914,357,335,222,,,,,,,,,,
1029,smaller,913,326,388,199,,,,,,,,,,
1030,bf,913,400,327,186,,,,,,,,,,
1031,rock,912,311,360,241,,,,,,,,,,
1032,interior,912,284,410,218,,,,,,,,,,
1033,surprise,908,242,401,265,,,,,,,,,,
1034,bought,906,292,325,289,,,,,,,,,,
1035,nicely,905,267,403,235,,,,,,,,,,
1036,owners,904,234,328,342,,,,,,,,,,
1037,attention,902,370,350,182,,,,,,,,,,
1038,vegetables,901,281,382,238,,,,,,,,,,
1039,reading,900,318,332,250,,,,,,,,,,
1040,wines,900,164,393,343,,,,,,,,,,
1041,company,899,255,359,285,,,,,,,,,,
1042,beat,898,156,426,316,,,,,,,,,,
1043,turn,897,380,322,195,,,,,,,,,,
1044,chipotle,897,292,416,189,,,,,,,,,,
1045,word,897,304,339,254,,,,,,,,,,
1046,walls,895,272,382,241,,,,,,,,,,
1047,bartenders,894,293,370,231,,,,,,,,,,
1048,hell,894,406,279,209,,,,,,,,,,
1049,otherwise,893,391,349,153,,,,,,,,,,
1050,lack,892,491,298,103,,,,,,,,,,
1051,included,892,291,365,236,,,,,,,,,,
1052,visited,892,278,379,235,,,,,,,,,,
1053,brown,891,301,387,203,,,,,,,,,,
1054,?!,891,373,296,222,,,,,,,,,,
1055,sample,889,191,427,271,,,,,,,,,,
1056,boy,885,261,386,238,,,,,,,,,,
1057,weekends,885,192,448,245,,,,,,,,,,
1058,reservation,881,314,326,241,,,,,,,,,,
1059,milk,881,235,390,256,,,,,,,,,,
1060,similar,880,338,346,196,,,,,,,,,,
1061,terrible,880,670,161,49,,,,,,,,,,
1062,moist,879,181,417,281,,,,,,,,,,
1063,giant,878,273,367,238,,,,,,,,,,
1064,martini,878,269,362,247,,,,,,,,,,
1065,cash,878,358,338,182,,,,,,,,,,
1066,per,877,296,348,233,,,,,,,,,,
1067,refreshing,876,152,418,306,,,,,,,,,,
1068,vanilla,876,183,387,306,,,,,,,,,,
1069,appreciate,875,318,329,228,,,,,,,,,,
1070,asada,873,269,350,254,,,,,,,,,,
1071,odd,871,434,328,109,,,,,,,,,,
1072,young,870,331,322,217,,,,,,,,,,
1073,imagine,870,283,326,261,,,,,,,,,,
1074,gravy,870,261,367,242,,,,,,,,,,
1075,juice,868,294,362,212,,,,,,,,,,
1076,changed,865,340,340,185,,,,,,,,,,
1077,happened,865,450,257,158,,,,,,,,,,
1078,lived,865,199,364,302,,,,,,,,,,
1079,greek,862,262,400,200,,,,,,,,,,
1080,move,861,330,332,199,,,,,,,,,,
1081,somewhat,861,390,330,141,,,,,,,,,,
1082,sad,860,440,243,177,,,,,,,,,,
1083,hey,860,296,357,207,,,,,,,,,,
1084,mashed,858,254,351,253,,,,,,,,,,
1085,pass,857,310,328,219,,,,,,,,,,
1086,calamari,856,277,376,203,,,,,,,,,,
1087,filet,856,209,348,299,,,,,,,,,,
1088,perfection,856,71,324,461,,,,,,,,,,
1089,chandler,854,283,366,205,,,,,,,,,,
1090,become,854,202,333,319,,,,,,,,,,
1091,works,852,253,348,251,,,,,,,,,,
1092,ton,850,248,358,244,,,,,,,,,,
1093,plain,850,404,262,184,,,,,,,,,,
1094,visits,850,300,313,237,,,,,,,,,,
1095,smoked,849,186,375,288,,,,,,,,,,
1096,version,847,307,354,186,,,,,,,,,,
1097,selections,847,209,390,248,,,,,,,,,,
1098,knows,844,291,294,259,,,,,,,,,,
1099,ranch,844,283,369,192,,,,,,,,,,
1100,poor,843,567,188,88,,,,,,,,,,
1101,heavy,841,325,357,159,,,,,,,,,,
1102,flat,841,300,349,192,,,,,,,,,,
1103,lucky,840,222,368,250,,,,,,,,,,
1104,admit,838,279,370,189,,,,,,,,,,
1105,daily,836,183,370,283,,,,,,,,,,
1106,double,835,245,365,225,,,,,,,,,,
1107,issue,834,374,319,141,,,,,,,,,,
1108,bottom,833,397,270,166,,,,,,,,,,
1109,forgot,832,357,294,181,,,,,,,,,,
1110,hip,831,256,356,219,,,,,,,,,,
