id,word,total num,low num,mid num,hig num
923,corner,1149,365,483,301
924,spring,1225,365,538,322
925,strong,1182,364,531,287
926,tofu,1114,363,498,253
927,anywhere,1149,362,388,399
928,face,1020,362,399,259
929,pancakes,1147,362,497,288
930,margarita,1052,361,453,238
931,spent,956,361,328,267
932,sound,973,360,381,232
933,lady,938,358,333,247
934,cash,878,358,338,182
935,baked,1424,357,630,437
936,finished,1007,357,395,255
937,school,1166,357,506,303
938,forgot,832,357,294,181
939,running,914,357,335,222
940,damn,1232,357,514,361
941,missing,782,355,255,172
942,overcooked,530,354,141,35
943,bites,825,354,295,176
944,mushrooms,1277,353,559,365
945,peppers,1278,353,571,354
946,chose,1058,352,440,266
947,obviously,767,350,253,164
948,disappointment,513,350,122,41
949,kid,1018,349,398,271
950,combo,1188,349,542,297
951,overly,795,349,297,149
952,pleasant,1115,349,512,254
953,elsewhere,558,348,136,74
954,true,1305,348,515,442
955,crap,662,347,172,143
956,spice,1083,346,478,259
957,thank,1412,345,486,581
958,normally,1042,344,433,265
959,helpful,1701,344,777,580
960,glad,1790,342,852,596
961,picked,920,342,357,221
962,seeing,940,341,374,225
963,figured,671,341,224,106
964,pizzas,1273,340,582,351
965,changed,865,340,340,185
966,sugar,1137,339,487,311
967,city,1199,339,458,402
968,bean,1169,338,524,307
969,similar,880,338,346,196
970,foods,1194,336,485,373
971,easily,1202,336,509,357
972,update,946,335,315,296
973,healthy,1414,335,687,392
974,usual,1124,335,520,269
975,credit,718,334,235,149
976,lost,829,333,301,195
977,forward,1438,332,757,349
978,young,870,331,322,217
979,tender,1684,331,838,515
980,shared,1491,330,712,449
981,move,861,330,332,199
982,tap,1120,329,546,245
983,hubby,984,329,418,237
984,patrons,738,328,256,154
985,tonight,1032,327,383,322
986,smaller,913,326,388,199
987,chile,1151,326,518,307
988,tough,661,326,242,93
989,heavy,841,325,357,159
990,cocktail,1058,325,435,298
991,pulled,982,324,455,203
992,stores,1014,324,419,271
993,lobster,1036,324,399,313
994,carne,1074,323,422,329
995,stuffed,1470,323,671,476
996,mood,1078,323,490,265
997,touch,1159,321,532,306
998,within,1092,320,447,325
999,mushroom,1057,320,467,270
1000,mess,586,320,190,76
1001,paper,770,320,284,166
1002,lemon,1116,319,474,323
1003,reading,900,318,332,250
1004,bunch,917,318,397,202
1005,appreciate,875,318,329,228
1006,moved,1001,317,392,292
1007,menus,704,317,255,132
1008,avoid,753,316,296,141
1009,conversation,960,316,378,266
1010,attitude,526,315,132,79
1011,reservation,881,314,326,241
1012,strange,646,314,230,102
1013,crisp,1115,314,507,294
1014,smell,788,313,297,178
1015,north,1087,312,487,288
1016,normal,826,312,328,186
1017,level,951,312,398,241
1018,original,1000,311,392,297
1019,agree,739,311,290,138
1020,rock,912,311,360,241
1021,modern,1325,311,607,407
1022,pass,857,310,328,219
1023,happen,700,308,256,136
1024,mayo,794,308,331,155
1025,sucks,509,307,130,72
1026,general,706,307,251,148
1027,version,847,307,354,186
1028,met,1031,306,440,285
1029,actual,726,306,268,152
1030,meet,954,306,388,260
1031,dollars,645,306,212,127
1032,apple,1074,306,450,318
1033,annoying,600,305,216,79
1034,greeted,1037,305,429,303
1035,word,897,304,339,254
1036,gotten,809,303,319,187
1037,showed,626,303,195,128
1038,fancy,1002,303,416,283
1039,charged,408,301,83,24
1040,phone,670,301,213,156
1041,olive,1167,301,508,358
1042,shit,612,301,202,109
1043,margaritas,915,301,430,184
1044,brown,891,301,387,203
1045,notice,699,301,249,149
1046,section,1074,300,444,330
1047,flat,841,300,349,192
1048,visits,850,300,313,237
1049,placed,600,299,204,97
1050,folks,1017,299,448,270
1051,rare,942,298,372,272
1052,sadly,514,298,139,77
1053,eye,782,298,290,194
1054,likely,673,297,253,123
1055,truly,1200,297,393,510
1056,hey,860,296,357,207
1057,per,877,296,348,233
1058,anymore,598,295,176,127
1059,groupon,641,295,218,128
1060,juice,868,294,362,212
1061,bartenders,894,293,370,231
1062,checked,751,293,281,177
1063,located,1261,293,618,350
1064,bought,906,292,325,289
1065,chipotle,897,292,416,189
1066,book,1072,292,456,324
1067,knows,844,291,294,259
1068,included,892,291,365,236
1069,rush,770,291,341,138
1070,traditional,1122,290,514,318
1071,american,991,290,432,269
1072,hold,761,290,277,194
1073,basil,1170,290,530,350
1074,sense,688,289,244,155
1075,yogurt,1036,289,384,363
1076,desserts,1199,289,525,385
1077,dont,627,288,191,148
1078,ridiculous,540,288,157,95
1079,flavorless,336,288,39,9
1080,funny,792,287,325,180
1081,broth,818,287,363,168
1082,nor,535,287,168,80
1083,cocktails,1248,287,602,359
1084,figure,675,286,249,140
1085,hype,503,286,116,101
1086,blah,419,285,89,45
1087,generous,1005,285,446,274
1088,standing,575,285,187,103
1089,deep,805,284,324,197
1090,interior,912,284,410,218
1091,chandler,854,283,366,205
1092,save,800,283,308,209
1093,ranch,844,283,369,192
1094,imagine,870,283,326,261
1095,wonder,646,283,225,138
1096,stuck,564,283,179,102
1097,seasoned,1054,282,500,272
1098,doubt,603,282,183,138
1099,yesterday,825,282,352,191
1100,higher,632,282,228,122
1101,alcohol,746,282,265,199
1102,min,526,281,159,86
1103,na,822,281,331,210
1104,hh,712,281,321,110
1105,baby,916,281,377,258
1106,vegetables,901,281,382,238
1107,lacked,371,281,75,15
1108,college,700,281,288,131
1109,wanting,754,280,295,179
1110,admit,838,279,370,189
1111,ass,728,279,258,191
1112,nachos,767,279,349,139
1113,visited,892,278,379,235
1114,difficult,683,278,267,138
1115,calamari,856,277,376,203
1116,band,813,277,342,194
1117,chewy,688,276,288,124
1118,desert,1222,276,436,510
1119,enchiladas,754,276,337,141
1120,realize,619,275,210,134
1121,lines,632,275,210,147
1122,casual,1138,274,564,300
1123,clear,548,274,193,81
1124,kick,988,274,458,256
1125,office,806,274,351,181
1126,giant,878,273,367,238
1127,impressive,789,273,334,182
1128,realized,608,272,202,134
1129,tickets,644,272,236,136
1130,walls,895,272,382,241
1131,chopped,805,271,322,212
1132,stood,450,271,119,60
1133,view,1040,271,464,305
1134,ten,590,271,171,148
1135,neither,500,270,153,77
1136,round,760,270,311,179
1137,asada,873,269,350,254
1138,vegan,1049,269,422,358
1139,martini,878,269,362,247
1140,burnt,433,269,116,48
1141,woman,617,269,190,158
1142,trendy,764,269,330,165
1143,tortillas,827,268,360,199
1144,lovely,1252,268,534,450
1145,summer,1249,268,583,398
1146,drunk,605,268,217,120
1147,nicely,905,267,403,235
1148,booth,704,266,269,169
1149,raw,598,266,186,146
1150,possible,763,265,265,233
1151,women,591,265,215,111
1152,lamb,1128,264,498,366
1153,dead,537,263,189,85
1154,leaving,589,263,195,131
1155,future,807,263,355,189
1156,pad,697,263,299,135
1157,greek,862,262,400,200
1158,honey,986,262,432,292
1159,strip,1045,262,470,313
1160,central,1042,262,475,305
1161,boy,885,261,386,238
1162,creamy,1419,261,671,487
1163,gravy,870,261,367,242
1164,management,453,260,111,82
1165,presentation,639,260,205,174
1166,basic,601,260,233,108
1167,complete,759,260,289,210
1168,generally,753,259,332,162
1169,cover,571,259,201,111
1170,tons,1015,258,447,310
1171,aok,308,258,40,10
1172,consider,668,257,256,155
1173,hair,589,257,209,123
1174,dance,692,256,314,122
1175,eyes,675,256,255,164
1176,hip,831,256,356,219
1177,grocery,1065,256,439,370
1178,company,899,255,359,285
1179,opted,785,255,345,185
1180,sum,698,255,326,117
1181,aside,644,255,244,145
1182,cheesecake,776,255,319,202
1183,everywhere,628,254,247,127
1184,potential,389,254,106,29
1185,mashed,858,254,351,253
1186,ticket,560,254,227,79
1187,worked,819,254,347,218
1188,arrive,585,254,207,124
1189,incredibly,775,254,254,267
1190,refill,501,254,176,71
1191,art,1232,254,531,447
1192,compared,646,254,259,133
1193,suggest,799,254,313,232
1194,awhile,691,254,299,138
1195,???,452,253,119,80
1196,nights,1014,253,464,297
1197,works,852,253,348,251
1198,complain,651,253,272,126
1199,coconut,1001,253,453,295
1200,eh,377,252,100,25
1201,cookie,1051,252,441,358
1202,cooking,742,251,289,202
1203,homemade,1255,251,556,448
1204,nearby,669,251,267,151
1205,experiences,584,251,212,121
1206,refills,564,250,220,94
1207,topped,1290,250,572,468
1208,bathrooms,764,250,303,211
1209,duck,919,250,361,308
1210,venue,727,249,272,206
1211,dive,745,248,367,130
1212,weeks,965,248,436,281
1213,ton,850,248,358,244
1214,mistake,472,248,128,96
1215,peanut,986,248,436,302
1216,bruschetta,1091,247,443,401
1217,ahead,784,247,312,225
1218,coke,600,247,235,118
1219,hotel,779,246,291,242
1220,fry,752,246,289,217
1221,par,462,246,131,85
1222,reminded,664,245,284,135
1223,mozzarella,979,245,422,312
1224,spots,807,245,358,204
1225,particularly,596,245,243,108
1226,double,835,245,365,225
1227,fill,784,245,318,221
1228,guests,633,245,198,190
1229,known,766,245,291,230
1230,forget,1125,244,489,392
1231,straight,695,244,288,163
1232,plastic,496,244,165,87
1233,rings,716,244,349,123
1234,rib,954,243,431,280
1235,highly,1465,243,610,612
1236,god,730,243,245,242
1237,waste,400,243,101,56
1238,addition,1105,242,541,322
1239,road,694,242,255,197
1240,surprise,908,242,401,265
1241,girlfriend,744,242,300,202
1242,throw,541,241,174,126
1243,dim,765,241,384,140
1244,cheaper,590,241,215,134
1245,disgusting,298,240,38,20
1246,third,519,240,147,132
1247,dollar,586,240,199,147
1248,enchilada,511,239,183,89
1249,willing,607,239,232,136
1250,experienced,583,239,185,159
1251,bigger,752,239,329,184
1252,break,782,239,329,214
1253,rich,1139,239,497,403
1254,coupon,572,238,214,120
1255,gift,718,237,275,206
1256,wrap,823,236,351,236
1257,particular,662,236,270,156
1258,hands,1027,236,325,466
1259,tvs,586,236,269,81
1260,sounded,554,236,208,110
1261,cuisine,814,236,337,241
1262,milk,881,235,390,256
1263,air,672,235,273,164
1264,owners,904,234,328,342
1265,soy,683,234,258,191
1266,greens,795,234,346,215
1267,decide,711,234,297,180
1268,dropped,450,234,131,85
1269,shredded,584,233,242,109
1270,sized,685,233,291,161
1271,returning,544,233,199,112
1272,goat,1011,233,432,346
1273,daughter,797,233,346,218
1274,chicago,830,233,337,260
1275,meats,925,232,377,316
1276,sounds,748,232,292,224
1277,pub,710,232,340,138
1278,apps,662,232,289,141
1279,yum,1912,232,1005,675
1280,recent,659,232,262,165
1281,seasoning,493,232,164,97
1282,omelet,598,232,246,120
1283,previous,586,231,217,138
1284,certain,596,231,235,130
1285,dogs,1046,230,424,392
1286,uncomfortable,378,230,118,30
1287,sliced,747,230,332,185
1288,bother,422,230,120,72
1289,spectacular,639,230,193,216
1290,wtf,329,230,72,27
1291,plan,980,229,434,317
1292,online,617,229,218,170
1293,issues,516,229,205,82
1294,leaves,519,229,173,117
1295,sister,680,229,268,183
1296,recommended,915,229,378,308
1297,children,604,229,218,157
1298,awkward,405,228,137,40
1299,dine,686,228,270,188
1300,step,540,228,199,113
1301,fare,681,228,336,117
1302,situation,452,227,166,59
1303,men,576,227,233,116
1304,south,821,227,363,231
1305,using,599,226,220,153
1306,stale,287,226,46,15
1307,app,673,226,277,170
1308,scene,704,225,314,165
1309,tuesday,724,225,298,201
1310,honest,574,225,215,134
1311,popular,706,224,329,153
1312,skip,534,224,201,109
1313,opening,825,224,367,234
1314,sliders,758,224,374,160
1315,against,499,224,174,101
1316,delivered,506,224,185,97
1317,feels,735,224,319,192
1318,heart,946,224,384,338
1319,country,737,224,277,236
1320,rate,499,223,182,94
1321,beyond,709,223,219,267
1322,booths,661,223,298,140
1323,tasteless,260,223,31,6
1324,valet,789,223,336,230
1325,vodka,659,223,280,156
1326,fix,588,223,236,129
1327,hanging,661,223,285,153
1328,lucky,840,222,368,250
1329,bright,657,222,282,153
1330,platter,748,222,340,186
1331,month,915,222,372,321
1332,sub,609,222,218,169
1333,types,736,221,315,200
1334,pot,677,221,283,173
1335,fault,453,221,148,84
1336,host,514,221,174,119
1337,vietnamese,754,221,354,179
1338,cupcake,639,221,227,191
1339,pesto,946,220,446,280
1340,complaints,582,220,252,110
1341,quiet,680,219,286,175
1342,major,569,219,211,139
1343,setting,797,219,324,254
1344,hash,641,218,277,146
1345,coworkers,584,218,254,112
1346,combination,937,218,439,280
1347,suppose,367,218,104,45
1348,irish,610,217,270,123
1349,garden,753,217,275,261
1350,driving,671,217,300,154
1351,fire,719,216,312,191
1352,dipping,749,216,343,190
1353,sent,425,216,113,96
1354,pricing,538,216,198,124
1355,organic,799,216,314,269
1356,mustard,723,216,297,210
1357,upscale,692,216,310,166
1358,checking,708,216,331,161
1359,positive,440,215,144,81
1360,wants,425,215,125,85
1361,besides,568,215,235,118
1362,lame,342,214,96,32
1363,locations,748,214,315,219
1364,deli,804,213,330,261
1365,older,538,213,204,121
1366,quesadilla,619,213,270,136
1367,cupcakes,638,213,236,189
1368,syrup,628,212,239,177
1369,meatballs,637,212,255,170
1370,pop,714,212,318,184
1371,board,677,212,267,198
1372,apart,466,212,163,91
1373,lol,799,211,369,219
1374,ham,749,211,353,185
1375,fashion,591,211,258,122
1376,weather,998,211,480,307
1377,scallops,735,210,299,226
1378,mins,362,210,98,54
1379,yelpers,667,210,267,190
1380,ladies,672,210,304,158
1381,memorable,402,210,100,92
1382,returned,423,210,115,98
1383,throughout,795,210,340,245
1384,rave,390,209,111,70
1385,filet,856,209,348,299
1386,treat,1159,209,503,447
1387,east,769,209,316,244
1388,selections,847,209,390,248
1389,sell,635,209,259,167
1390,nasty,306,209,70,27
1391,question,469,208,135,126
1392,luck,425,208,132,85
1393,personal,815,208,356,251
1394,crunchy,757,208,311,238
1395,mini,761,208,348,205
1396,confused,388,207,121,60
1397,bottles,736,207,323,206
1398,speak,521,207,188,126
1399,de,814,206,334,274
1400,stomach,491,206,171,114
1401,informed,395,206,113,76
1402,outstanding,1057,206,405,446
1403,lime,759,206,327,226
1404,anyways,545,206,222,117
1405,oz,575,206,225,144
1406,system,548,205,226,117
1407,impression,408,205,139,64
1408,waitresses,445,204,157,84
1409,below,416,204,124,88
1410,pretzel,583,204,258,121
1411,window,646,203,285,158
1412,hopes,262,203,42,17
1413,eggplant,642,203,257,182
1414,drop,597,203,244,150
1415,classic,829,203,369,257
1416,rd,542,203,197,142
1417,reservations,698,203,275,220
1418,finding,656,203,268,185
1419,luckily,610,202,280,128
1420,sick,402,202,129,71
1421,become,854,202,333,319
1422,complaint,916,202,518,196
1423,hardly,343,200,91,52
1424,cause,627,200,248,179
1425,buffalo,629,200,264,165
1426,excuse,384,200,107,77
1427,cups,519,199,211,109
1428,prime,686,199,284,203
1429,tempura,529,199,205,125
1430,lived,865,199,364,302
1431,juicy,943,199,464,280
1432,points,614,199,259,156
1433,layout,511,198,217,96
1434,promptly,518,198,198,122
1435,diet,603,197,256,150
1436,lounge,805,197,383,225
1437,olives,782,197,339,246
1438,sangria,684,197,303,184
1439,hopefully,485,197,205,83
1440,offers,817,197,397,223
1441,employee,348,196,105,47
1442,continue,553,196,218,139
1443,missed,530,196,210,124
1444,lemonade,627,196,257,174
1445,biggest,494,196,201,97
1446,ave,570,196,253,121
1447,noodle,667,196,320,151
1448,mango,691,195,276,220
1449,caesar,498,195,199,104
1450,entrance,546,195,228,123
1451,pink,493,194,185,114
1452,soso,313,194,97,22
1453,appeared,336,194,98,44
1454,website,541,194,197,150
1455,suggested,674,193,280,201
1456,fit,582,193,244,145
1457,meeting,607,193,271,143
1458,sake,630,193,271,166
1459,strawberry,806,193,346,267
1460,annoyed,284,193,76,15
1461,didnt,363,193,106,64
1462,weekends,885,192,448,245
1463,grease,332,192,108,32
1464,shame,395,192,115,88
1465,waffle,690,191,281,218
1466,shows,603,191,238,174
1467,lights,628,191,256,181
1468,sample,889,191,427,271
1469,smoke,383,191,135,57
1470,larger,643,190,298,155
1471,ground,516,190,182,144
1472,environment,625,190,246,189
1473,convenient,528,190,234,104
1474,crappy,332,190,92,50
1475,onto,520,190,207,123
1476,somehow,504,190,187,127
1477,ya,553,190,223,140
1478,specialty,710,190,345,175
1479,gon,558,189,224,145
1480,california,587,189,240,158
1481,cozy,1096,189,537,370
1482,headed,511,189,218,104
1483,joe,952,189,425,338
1484,fell,458,189,145,124
1485,passed,497,189,190,118
1486,story,566,188,210,168
1487,lighting,661,188,301,172
1488,takeout,591,188,270,133
1489,fall,620,188,239,193
1490,chunks,555,188,220,147
1491,dude,414,187,137,90
1492,joke,360,187,95,78
1493,gives,643,187,266,190
1494,ran,451,187,163,101
1495,smile,608,187,222,199
1496,visiting,741,186,305,250
1497,square,524,186,214,124
1498,guac,511,186,218,107
1499,smoked,849,186,375,288
1500,los,494,186,188,120
1501,putting,432,186,150,96
1502,factor,497,185,221,91
1503,sucked,285,185,78,22
1504,fake,365,185,111,69
1505,ambience,508,185,198,125
1506,dad,582,184,216,182
1507,enjoying,757,184,327,246
1508,possibly,565,184,210,171
1509,spending,448,184,156,108
1510,melted,630,184,230,216
1511,edible,254,183,50,21
1512,negative,497,183,213,101
1513,brisket,594,183,283,128
1514,undercooked,268,183,67,18
1515,vanilla,876,183,387,306
1516,six,552,183,216,153
1517,bakery,660,183,292,185
1518,bringing,494,183,183,128
1519,daily,836,183,370,283
1520,japanese,626,183,250,193
1521,eventually,359,183,106,70
1522,request,468,182,170,116
1523,fork,495,182,193,120
1524,west,630,182,267,181
1525,parents,573,182,224,167
1526,typically,634,182,272,180
1527,im,483,181,183,119
1528,helped,568,181,235,152
1529,handle,402,181,161,60
1530,offering,497,181,191,125
1531,serious,483,181,158,144
1532,moist,879,181,417,281
1533,serves,628,181,267,180
1534,closer,694,181,296,217
1535,cookies,819,181,335,303
1536,mild,456,181,202,73
1537,tab,343,180,105,58
1538,fans,547,180,236,131
1539,wide,700,180,328,192
1540,vegetable,561,180,225,156
1541,nd,489,179,179,131
1542,cheesy,551,179,241,131
1543,agreed,413,179,139,95
1544,telling,422,179,123,120
1545,ball,512,179,228,105
1546,moving,588,179,237,172
1547,products,721,178,297,246
1548,bianco,739,177,248,314
1549,effort,360,177,110,73
1550,banana,704,177,285,242
1551,weak,328,176,108,44
1552,airport,558,176,276,106
1553,feet,423,176,169,78
1554,monday,717,176,344,197
1555,difference,511,176,210,125
1556,thursday,589,176,255,158
1557,spaghetti,462,175,184,103
1558,roast,584,175,242,167
1559,wearing,391,175,133,83
1560,ginger,614,175,250,189
1561,starting,502,175,207,120
1562,words,606,175,214,217
1563,diners,447,174,174,99
1564,carry,537,174,218,145
1565,likes,520,174,218,128
1566,explained,396,173,117,106
1567,jalapeno,622,173,300,149
1568,important,527,173,226,128
1569,diner,564,173,238,153
1570,tad,544,173,276,95
1571,chorizo,626,173,289,164
1572,um,330,173,96,61
1573,meant,397,173,137,87
1574,catch,599,173,280,146
1575,shoes,475,173,159,143
1576,separate,450,173,166,111
1577,fail,253,172,47,34
1578,moment,637,172,232,233
1579,bloody,594,172,273,149
1580,turns,416,172,151,93
1581,wrapped,703,172,309,222
1582,togo,449,172,193,84
1583,surprisingly,619,172,300,147
1584,dozen,569,172,221,176
1585,earlier,500,171,202,127
1586,parmesan,520,171,207,142
1587,whether,647,171,249,227
1588,gelato,994,171,378,445
1589,living,673,170,291,212
